URL,Title,Author,Abstract
https/academic.microsoft.com/#/detail/2073218716,The Impact of the Internet and Digital Technologies on Teaching and Research in Technical Communication,"Laura J. Gurak, Ann Hill Duin","
                            Technical communication practices have been changed dramatically by the increasingly ubiquitous nature of digital technologies. Yet, while those who work in the profession have been living through this dramatic change, our academic discipline has been moving at a slower pace, at times appearing quite unsure about how to proceed. This article focuses on the following three areas of opportunity for change in our discipline in relation to digital technologies: access and expectations, scholarship and community building, and accountability and partnering.
                        "
https/academic.microsoft.com/#/detail/2073816521,Coming to Content Management: Inventing Infrastructure for Organizational Knowledge Work,"William Hart-Davidson, Grace Bernhardt, Michael McLeod, Martine Rife, Jeffrey T. Grabill","
                            Two project profiles depict content management as inquiry-driven practice. The first profile reflects on a project for a national professional organization that began with a deceptively simple request to improve the organization's website, but ended with recommendations that ran to the very core mission of the organization. The second profile focuses on an organization's current authoring practices and tools in order to prepare for a significant change: allowing users to develop and organize content.
                        "
https/academic.microsoft.com/#/detail/2075617493,"Contact and Interactivity: Social Constructionist Pedagogy in a Video-Based, Management Writing Course","Carl Whithaus, Joyce Magnotto Neff","
                            In this study of a management writing course delivered via interactive television (ITV) and video streaming (VS), we examine the impact of video-based media on the instructor's pedagogy. Using grounded theory as a methodological lens, we arrive at two core categories, contact and interactivity, and four subcategories, presence, control, dialogue, and liveliness. After a careful analysis of these categories, we claim that video-based delivery deserves attention because it represents a promising component of distance learning writing instruction. Video allows an instructor to reintroduce talking as a means of learning into the arena of distance education, which tends to be dominated by text-heavy, Web-based methods of delivery. In fact, the emergence of liveliness as a category suggests that, for distant students, active learning occurs during spontaneous discussions made possible by video components. Video-based media that complement text-based interactivity can support social constructionist pedagogy in d...
                        "
https/academic.microsoft.com/#/detail/2076246586,Keeping the rhetoric orthodox: Forum control in science,Dale L. Sullivan,"
                            Academic disciplines certify knowledge through publication in scholarly journals; therefore, peer review of journal articles is one method of authorizing someone's speech. It is possible, however, to see peer review and other strategies as methods by which elites silence or de‐authorize voices that pose a threat to their status. This article discusses four methods of forum control— peer review, denial of forum, public correction, and published ridicule. Examples are drawn from cases in science.
                        "
https/academic.microsoft.com/#/detail/2077058815,"Toward a Post-Techne-Or, Inventing Pedagogies for Professional Writing",Byron Hawk,"
                            This article examines the concept of techne in relation to situatedness. Techn� is conceived as techniques for situating bodies in contexts. Although many theorists and practitioners in technical communication are working from ecological and posthuman perspectives with regard to interface designs, this article argues for extending those perspectives to workplace and classroom situations. Starting from a Heideggerian reading of techne, the article moves toward the concept of post-techne, which remakes pedagogical techniques for writing and inventing in institutional contexts.
                        "
https/academic.microsoft.com/#/detail/2077230613,Integrating Intercultural Online Learning Experiences into the Computer Classroom,Kirk St. Amant,"
                            Technical communicators of the new millennium will need to develop certain skills to succeed in international online interactions (IOls), and computer classrooms with online access can help students to develop these skills through direct interaction with materials and individuals from other cultures. This article presents exercises instructors can use to help students develop these particular skills.
                        "
https/academic.microsoft.com/#/detail/2078337178,Moving Technical Communication into the Post-Industrial Age: Advice from 1910,Gail Lippincott,"
                            This article examines advice from a century ago that anticipates current calls to relocate the value of technical communication. Chemist Ellen Swallow Richards coined euthenics, the science of controllable environment, and then discussed communication technologies to teach scientific principles to the public. She emphasized women's pivotal role as audience and communicator, helping us understand how to enact the practices of symbolic analysis that give value to our work.
                        "
https/academic.microsoft.com/#/detail/2079615659,Bridging the Workplace and the Academy: Teaching Professional Genres through Classroom-Workplace Collaborations.,Ann M. Blakeslee,"
                            This article explores the effect of classroom-workplace collaborations on student learning. Drawing on two case studies, I explore how classroom-workplace collaborations help us to teach professional genres. I examine how they replicate workplace activity and convey features of workplace genres and how they serve as transitional experiences for students. I also examine students' reactions to the feedback they received during the projects.
                        "
https/academic.microsoft.com/#/detail/2080611354,Supra-Textual Design: The Visual Rhetoric of Whole Documents,Charles Kostelnick,"
                            Supra-textual design encompasses the global visual language of a document and operates in three modes: textual, spatial, and graphic. The rhetoric of supra-textual design includes structural functions that provide global organization and cohesion and stylistic functions that affect credibility, tone, emphasis, interest, and usability. Supra-textual rhetoric extends to other documents through conventional codes and through sets and series. Because writers may not control the end product of supra-textual design, intention may also be a rhetorical factor.
                        "
https/academic.microsoft.com/#/detail/2080720126,A Rhetorical Approach to Single-Sourcing Via Intertextuality,Filipp Sapienza,"
                            A recent technique called single-sourcing has evolved to handle complex documents that involve content replication. Current rhetorical theories are insufficient to analyze this technique. This essay offers a background rooted in the poetic movements of Anglo-American Imagism and Russian Acmeism. Through developing an intertextuality of induction, rhetorical structure, and emphasis on craft, the poetic traditions inform examples of how these concepts apply to pedagogical and paradigmatic approaches to single-sourcing.
                        "
https/academic.microsoft.com/#/detail/2081407617,"What is ""Good""Technical Communication? A Comparison of the Standards of Writing and Engineering Instructors",Summer Smith,"
                            This article presents the results of an empirical study comparing writing and engineering instructors' responses to students' technical writing. The study, which identifies a repertoire of 21 categories of response, indicates that the gap between engineering and writing teachers' standards for evaluating technical writing is not as wide as is generally assumed. The differences that do emerge suggest ways that the teachers can learn from each other.
                        "
https/academic.microsoft.com/#/detail/2081489546,Teaching Text Design,"Robert Kramer, Stephen A. Bernhardt","
                            A growing body of literature defines a rhetoric of visible text based on page layout, typography, and the various design features afforded by page composition tools buitt into word processors and page design programs. Little has been written, however, about what a wriier needs to know about design and in what order. This article describes and demonstrates a scope and sequence of learning that encourages writers to develop their skills as text designers. It introduces relevant liierature that is helpful for such learning and it does so in an evolving format that displays visually what the essay discusses verbally.
                        "
https/academic.microsoft.com/#/detail/2082063213,"Pedagogy, Architecture, and the Virtual Classroom.",David Gillette,"
                            Teaching through the Web requires instructors to reconsider their previous assumptions about the nature of teaching, lecture, testing, and student/teacher interaction. Teaching technical writing online, however, raises additional issues. How can a technical writing instructor create an online workplace in which professional‐level collaboration can occur, while also allowing for purely academic instruction and discussion of theoretical issues? This article will address these issues in relation to the author's design and development of his Digital Rhetorics and the Modern Dialectic, specifically, how instructors must assume different roles as designers and then as teachers of online courses; how useful dialectical exchange on the Web that mimics (and sometimes surpasses) face‐to‐face, in‐classroom discussion can be created; and how technical writing instructors can foster productive online collaboration. This article will be a mixture of theory and practice—leaning a little more toward the practice, making ...
                        "
https/academic.microsoft.com/#/detail/2082802332,Assessment in Client-Based Technical Writing Classes: Evolution of Teacher and Client Standards,Summer Smith Taylor,"
                            Client-based technical writing classes have the potential to help students practice a smooth transition between school and work because they allow the side-by-side examination and negotiation of standards of writing for faculty and technical clients. However, this potential is often not realized. This article reports the results of two case studies using interviews and surveys to examine the evolution of the standards of clients and faculty throughout one semester as well as student perceptions of those standards. The results suggest that three factors help students understand standards in a way that is conducive to effective school-to-work transition: standards negotiation, teacher awareness of client standards, and perceived overlap in teacher–client standards at the end of the semester.
                        "
https/academic.microsoft.com/#/detail/2083077190,"Beyond the ""Tyranny of the Real"": Revisiting Burke's Pentad as Research Method for Professional Communication.",Catherine Fox,"
                            This article answers Carl Hemdl's call for furthering critical approaches to research in professional communication by forwarding Kenneth Burke's concepts of symbolic action, dramatism, and the pentad. This article illustrates, through an analysis of data gathered in a case study of technical writers, how Burke provides us with tools that can produce more varied terministic screens for how critical researchers conceptualize, interpret, and analyze workplace communication.
                        "
https/academic.microsoft.com/#/detail/2083313227,Theoretical Foundations for Website Design Courses,Kristin Walker,"
                            Theoretical foundations in website design courses can facilitate students learning the genres of Internet communication. Genre theory and activity theory provide opportunities for emphasizing the social context of websites in ways that emphasize for students the identity-laden nature of sites that can often appear to be anonymous and addressed to multiple audiences. After proposing ways that these theories can be integrated into website design courses, the article focuses on two students' website portfolios and ways they utilize theories discussed in class to produce websites in two different fields.
                        "
https/academic.microsoft.com/#/detail/2083425820,Argument and Authority in the Visual Representations of Science,Anne R. Richards,"
                            The focus of workplace communication research on visual rhetoric has tended to be the efficient and unproblematically ""effective"" functioning of visual texts. By suggesting ways in which the visual representations of science are construed by expert readers, this article responds to a call within our discipline for more critically focused contributions to the study of visual literacy. A former editor-in-chief of the American Journal of Botany was asked to explain his interpretation of visuals appearing over an 80-year period in that journal; his responses illustrate how visual explanations testify to their creators' authority and how, once established, such authority actuates the rational arguments of science. Rhetorical appeals within and arrangement of visual texts are considered, as is the persuasive power of legends and captions.
                        "
https/academic.microsoft.com/#/detail/2083619026,A Hard Look at Ourselves: A Reception Study of Rhetoric of Science,Leah Ceccarelli,"
                            This study traces the reception of rhetoric of science work in book reviews by science studies scholars, focusing particularly on critiques of the author's own book by historians of science, to ground recommendations for improving our status in the interdisciplinary conversation. In describing the work of other science studies scholars, rhetoricians of science should acknowledge the rhetorical contributions of nonrhetoricians and negotiate a shared space rather than attempt to fill perceived lacunae in the literature.
                        "
https/academic.microsoft.com/#/detail/2084312163,Changing the Center of Gravity: Collaborative Writing Program Administration in Large Universities,"Richard Johnson-Sheehan, Charles Paine","
                            Technical communication practices have been changed dramatically by the increasingly ubiquitous nature of digital technologies. Yet, while those who work in the profession have been living through this dramatic change, our academic discipline has been moving at a slower pace, at times appearing quite unsure about how to proceed. This article focuses on the following three areas of opportunity for change in our discipline in relation to digital technologies: access and expectations, scholarship and community building, and accountability and partnering.
                        "
https/academic.microsoft.com/#/detail/2084701204,Writing policies and procedures in a U.S./South American context,Barry L. Thatcher,"
                            This study explores two cases of professional communication among U.S. and South American personnel in one multinational organization in Quito, Ecuador. The results suggest that implicit in U.S. rhetorics of professional communication are valorizations of writing as a mechanism of regulating behavior, of universalism and individual reference points as rhetorical strategies, and of common‐law or precedent‐setting logic as compositional and interpretive strategies. However, many South American personnel seem predisposed to think of personal interactions as a mechanism of regulating behavior, of particular and collective reference points as rhetorical strategies, and of civil law logic as compositional and interpretive strategies. Thus, widespread claims about the roles of writing to “construct,”; mediate, or regulate organizational behavior need to be contextualized in the predominant rhetorical values of the organizational context.
                        "
https/academic.microsoft.com/#/detail/2085304362,A Prototype Theory Approach to International Website Analysis and Design,Kirk St. Amant,"
                            As global online access grows, Web site designers find themselves creating materials for an increasing international audience. Cultural groups, however, can have different expectations of what constitutes acceptable Web site design. This article examines how prototype theory can serve as a methodology for analyzing Web sites designed for users from different cultures. Such analyses, in turn, can help individuals create more effective online materials for international audiences.
                        "
https/academic.microsoft.com/#/detail/2085699061,Ethics of Engagement: User-Centered Design and Rhetorical Methodology.,Michael J. Salvo,"
                            This article explores the shift from observation of users to participation with users, describing and investigating three examples of user-centered design practice in order to consider the new ethical demands being made of technical communicators. Pelle Ehn's participatory design method, Roger Whitehouse's design of tactile signage for blind users, and the design of an online writing program are explored for the creation of a dialogic design ethic. The development of effective collaborative design methods requires meaningful communication between users and designers, and dialogic ethics can guide the development of effective and humane technological design methods.
                        "
https/academic.microsoft.com/#/detail/2085798234,Shaping Local HIV/AIDS Services Policy through Activist Research: The Problem of Client Involvement.,Jeffrey T. Grabill,"
                            This article argues that professional writing researchers can help shape public policy by understanding policy making as a function of institutionalized rhetorical processes and by using an activist research stance to help generate the knowledge necessary to intervene. My goal is to argue for what activist technical writing research might look like, lay out an understanding of institutions that is helpful for influencing public policy, and illustrate the promises and the problems of both positions by using the case of a study focused on local HIV/AIDS policy making. According to this way of thinking, professional writing researchers can impact policy by helping change the processes by which policy gets made.
                        "
https/academic.microsoft.com/#/detail/2086355872,Computer Interfaces and Visual Rhetoric: Looking at the Technology,Janice Tovey,"
                            This article extends the discussion of visual hetoric to the writing spaces and iconic representations of computer interfaces. An examination of the interfaces of a word-processing and a page layout program for desktop publishing reveals the visual nature of the interface. This visual writing space, different from the blank piece of paper, can encourage and foster a writer's consideration of options for integrating visual and verbal elements into a text.
                        "
https/academic.microsoft.com/#/detail/2086830342,"Transformations in Technical Communicat ion Pedagogy: Engineering, Writing, and the ABET Engineering Criteria 2000",Julia M. Williams,"
                            The Accreditation Board for Engineering and Technology, the organization that accredits engineering programs in the United States, has shifted its focus to the documentation of student learning outcomes. This shift has prompted changes in the work of technical communication departments and programs that serve engineering, from the development of new courses to increased collaboration between technical and non-technical faculty. This article traces the development of ABET'S Engineering Criteria 2000 and identifies the effect of EC 2000 on technical communication now and in the future.
                        "
https/academic.microsoft.com/#/detail/2087034046,Creating Knowledge for Advocacy: The Discourse of Research at a Conservation Organization,Neil Lindeman,"
                            In the field of conservation, the distinction between academic research and advocacy appears to be undergoing a shift as the number of PhD-level researchers at conservation advocacy organizations grows. Drawing on my case study of one researcher at a prominent conservation nongovernmental organization (NGO), I have shown how this shift is manifested in the communication of NGO research. My study includes a discourse analysis of this researcher's publications from the forums of both scholarship and advocacy including, as a representation of discourse in the latter forum, gray literature (reports, books, and other texts produced and distributed outside the channels of the academic and publishing industry). I have also drawn on my interviews with this researcher about her publications. My study highlights specific features typical of her rhetoric that result from her occupying a hybridized cultural and professional space where research and advocacy overlap.
                        "
https/academic.microsoft.com/#/detail/2087230289,Grassroots: Supporting the Knowledge Work of Everyday Life,"Amy Diehl, Jeffrey T. Grabill, William Hart-Davidson, Vishal Iyer","
                            This article introduces a simple mapping tool called Grassroots, a software product from a longitudinal study examining the use of information communication technologies and knowledge work in communities. Grassroots is an asset-based mapping tool made possible by the Web 2.0 movement, a movement which allows for the creation of more adaptable interfaces by making data and underlying database structures more openly available via syndication and open source software. This article forwards three arguments. First is an argument about the nature of the knowledge work of everyday life, or an argument about the complex technological and rhetorical tasks necessary to solve commonplace problems through writing. Second is an argument about specific technologies and genres of community-based knowledge work, about why making maps is such an essential genre, and about why making asset maps is potentially transformative. Third is an argument about the making of Grassroots itself; a statement about how we should best ex...
                        "
https/academic.microsoft.com/#/detail/2087390829,Exchanging medical information with Eastern Europe through the internet,"Julie K. Daniels, Ruth J. Cronje, Beth C. Sokolowski","
                            The American International Health Alliance, a national not‐for‐profit healthcare organization initiated in 1992, uses Internet technologies to aid in the exchange of medical information between healthcare providers in the U.S. and their colleagues in Eastern Europe and the New Independent States of the former Soviet Union. A major role in the exchange is played by Information Coordinators—physicians, nurses, or administrators in the partnership institutions in the region. Through a questionnaire distributed during a training session in the U.S. and e‐mail exchanges, we interviewed these Information Coordinators to learn how Internet technologies are being introduced, disseminated, and adopted in their institutions. We then applied Everett Rogers's theory of the diffusion of innovations to help interpret their responses. Although now only in its preliminary stages, this study shows that technical communicators must be aware of the cultural influences—economic, political, ethnic, and institutional—that acco...
                        "
https/academic.microsoft.com/#/detail/2087713521,Learning by Doing: Teaching Decision Making through Building a Code of Ethics,Mark D. Hawthorne,"
                            Applying abstract ethical principles to the practical business of building a code of applied ethics for a technical communication department teaches students that they share certain unarticulated or even unconscious values that they can translate into ethical principles. Combining abstract theory with practical policy writing can teach technical communication students to become increasingly aware of ethical actions without restricting ethics solely to abstractions or rules.
                        "
https/academic.microsoft.com/#/detail/2088530634,PEDAGOGICAL APPROACHES: Using Charettes to Perform Civic Engagement in Technical Communication Classrooms and Workplaces,Andrew Mara,"
                            Charettes offer a productive way of combining theory and practice to address some of the difficult matters of getting students to see and perform technical communication as students, professionals, servers, and citizens. This collaborative activity helps students prepare for an increasingly modular professional world by revealing the contingent rhetoricity of professional autonomy. Charettes can help technical writing programs and students integrate service and civic learning into the curriculum by using indigenous professional genres that actively demand stakeholder participation. The intensity and pragmatic force of charettes can assist students in building their ethos while working with fellow stakeholders. The wide range of possible documents involved in the process associated with charettes can help technical communication students and teachers explore the connections between rhetorical exigencies and genre and put their skills to good use in a culture where many are looking for new ways to build cri...
                        "
https/academic.microsoft.com/#/detail/2089355903,Focus: Design and Evaluation of a Software Tool for Collecting Reader Feedback,"Menno D.T. de Jong, L.R. Lentz","
                            Reader feedback is generally considered to be valuable input for writers who want to optimize their documents, but a reader-focused evaluation is often time-consuming. For this reason, we have developed Focus, a software tool for collecting reader comments more efficiently. The design and rationale of the software are described in this article. In a small-scale evaluation study, the results we obtained using Focus were compared to the reader feedback collected under the plus-minus method. It appeared that the number of problems detected per participant did not differ, but there were differences in the types of problems found. Focus participants appeared to comment more from a reviewer's and less from a user's perspective. Although the two methods are not interchangeable, Focus can be said to be a promising evaluation tool, deserving further research.
                        "
https/academic.microsoft.com/#/detail/2089819430,"Communicating Values, Valuing Community through Health-Care Websites: Midwifery's Online Ethos and Public Communication in Ontario",Philippa Spoel,"
                            Drawing on the rhetorical concept of ethos, this study explores the professional identities, health-care relationships, and forms of community constructed by two midwifery websites in Ontario. Rather than facilitating communal and dialogic modes of communication with the public, these websites enact primarily a unidirectional consumption model. This design structure both reflects and reinforces the complexities of midwifery's recent shift from being an explicitly alternative form of health care, to becoming part of the dominant health-care framework.
                        "
https/academic.microsoft.com/#/detail/2089898557,The Founding of ATTW and its Journal,Donald H. Cunningham,"
                            Don Cunningham, the founding editor of The Technical Writing Teacher and a founding member of ATTW, recalls key moments in the history of ATTW and its journal, and the people who shaped the organization in its early years.
                        "
https/academic.microsoft.com/#/detail/2091744725,Setting the Discourse Community: Tasks and Assessment for the New Technical Communication Service Course.,Nancy W. Coppola,"
                            This article argues for a social perspective of the new technical communication service course, a conclusion supported by several premises: the technical communication profession wants and needs accountability, accountability is demonstrated by evaluation, assessment requires that we define literacy, evaluating technical communication literacy requires portfolio evaluation, portfolio assessment supports the social perspective of learning, and the social construction concepts imply teaching strategies. The argument proceeds from a case study that demonstrates reliability, stability, and validity in its technical communication service course assessment, tasks, and instructor community. This article demonstrates that portfolios can help us both conceptualize and evaluate the new technical communication service course.
                        "
https/academic.microsoft.com/#/detail/2092063174,Lost in the Translation: Shifting Claims in the Migration of a Research Technique,Clay Spinuzzi,"
                            Research techniques are sometimes seen as the atoms or essential building blocks of research projects: invariant, inviolable steps that are applied the same way, no matter what the socioeconomic characteristics of the environments in which they are deployed. That is, they are often seen as arhetorical, and rhetorical choice and agency play a role only in how they are arranged and implemented. In this article, I draw on the notion of translation to provide an alternate account, one that emphasizes the rhetorical nature of research techniques without overdetermining the influence of the environments in which they developed. To illustrate, I examine how one research technique—prototyping—has been translated to fit four different socioeconomic environments, undergoing significant changes in claims and implementation while maintaining enough coherence to be seen as a unitary technique. Finally, I argue that the notion of translation provides us with an account that emphasizes the rhetorical nature of research ...
                        "
https/academic.microsoft.com/#/detail/2092829698,Rhetorical Analysis of Stakeholders in Environmental Communication: A Model,Nancy Walters Coppola,"
                            This article examines contributions of selected theories to technical communication's understanding of environmental discourse and uses a dialogical synthesis to construct a model of stakeholder analysis. The model, with its interactive variables of stakeholder knowledge, attitude, and desired behavior, is applied to a pollution prevention document and calls for an active research emphasis in determining effective communication strategies.
                        "
https/academic.microsoft.com/#/detail/2093223058,"Ethics, Critical Thinking, and Professional Communication Pedagogy",Donna Kienzler,"
                            Critical thinking pedagogy offers a supportive environment for teaching ethics in the professional communication classroom. Four important aspects of critical thinking which particularly encourage ethical thought and behavior are identifying and questioning assumptions, seeking a multiplicity of voices and alternatives on a subject, making connections, and fostering active involvement. Focusing on these behaviors allows an ongoing incorporation of ethics into many different aspects of the classroom.
                        "
https/academic.microsoft.com/#/detail/2093413823,Exploring Authority: A Case Study of a Composition and a Professional Writing Classroom,"Jean Lutz, Mary Fuller","
                            This article reports on classroom research designed to answer questions about authority—how institutions and disciplines, broadly conceived, influence teachers' ability to abnegate authority and how students' experiences influence their perceptions of authority in a business writing and a first-year composition class. The theoretical framework is derived from research about institutional and disciplinary influences on these two areas of study. This framework and our results lead us to speculate about the ways in which our students' experience of the institution and expectations of the classes and their intentions for using the material taught in the classes may have thwarted our attempt to share authority in our classrooms.
                        "
https/academic.microsoft.com/#/detail/2093791977,The Overruled Dust Mite: Preparing Technical Communication Students To Interact with Clients.,Lee-Ann M. Kastman Breuch,"
                            While many technical communication instructors declare the benefits of client projects, too often instructors do not prepare students to interact with clients. This article reviews a qualitative case study that demonstrates the difficulty students can have interacting with clients. Interviewing, listening, and seeking clarification are behaviors that may help students identify client concerns and miscommunications more effectively.
                        "
https/academic.microsoft.com/#/detail/2095127520,The Rhetoric of Misdirection in Corporate Privacy-Policy Statements,Mike Markel,"
                            U.S. businesses wish to continue to profit by collecting personal information from their website visitors, yet they fear that the practice both alienates visitors and exposes them both to legal problems from U.S. authorities and business sanctions from data-privacy authorities in Europe and Canada. This dilemma is reflected in the typical corporate privacy-policy statement, which is full of misleading and deceptive rhetoric intended to cover up the gap between the company's privacy policy and the image it wishes to project.
                        "
https/academic.microsoft.com/#/detail/2105835627,A contrary view of the technical writing classroom: Notes toward future discussion,Jack Bushneil,"
                            Rather than acting as training departments for students’ future employers (a mission reflected in most textbooks and journal scholarship), technical writing programs should be teaching skepticism, critical thinking, and paradigm‐breaking. They should be highlighting the agendas and “narratives” inherent in any text, rather than sustaining a positivist faith in neutrality and objectivity, because students who understand the power of language to shape the workplace (not simply to transmit information) turn out to be the most effective, most successful professionals. This article questions the widespread, largely uncritical importing of corporate paradigms into the technical writing classroom and calls for the university to remain separate from the corporation in its purpose. The article goes on to describe a recently developed senior seminar that challenges students’ assumptions about scientific and technical writing, including their own. Through courses like this, it is hoped that students will enter their...
                        "
https/academic.microsoft.com/#/detail/2107227292,Assessment of Communication Competencies in Engineering Design Projects,"Gert W. Brinkman, Thea M. van der Geest","
                            Reforms in engineering education have caused a shift from the traditional stand-alone course in technical communication for Engineering students towards communication training integrated in courses and design projects that allows students to develop four layers of competence. This shift creates opportunities for realistic and situated learning, but offers challenges for assessment of communication competence at student, course and program levels. On the basis of a detailed definition of communicative competence, three formats for integrated communication training are described: Linked to design projects, integrated in design projects and integrated at program level. Assessment of communication competence in these formats is constrained by their characteristics with regard to student motivation, individual and group work, and situated learning.
                        "
https/academic.microsoft.com/#/detail/2112620642,Online Education in an Age of Globalization: Foundational Perspectives and Practices for Technical Communication Instructors and Trainers,Kirk St. Amant,"
                            Online access and interest in technical communication are increasing on a global scale. The time is therefore right for instructors to consider offering online courses to students located around the globe. Providing effective online courses for such a diverse audience, however, is no simple matter. This article provides an overview of the global market in online education. It presents information and approaches that can help with the development of online courses for international delivery as well as the training and professional development of the instructors, U.S.-based or otherwise, who teach them.
                        "
https/academic.microsoft.com/#/detail/2121806920,How Much is Enough? The Assessment of Student Work in Technical Communication Courses,Kelli Cargile Cook,"
                            This article reports the findings of a national survey of members of the Association of Teachers of Technical Writing (ATTW). The survey focuses on practices of assessing student classroom work and specifically asked technical writing instructors what they assess, how they assess, and what they would like to do to assess their students optimally. In addition to reporting responses to these questions, the article concludes with recommendations for improving student assessment practices at the departmental, programmatic, and course levels.
                        "
https/academic.microsoft.com/#/detail/2130674869,Making disability visible: How disability studies might transform the medical and science writing classroom,James C. Wilson,"
                            This article describes how disability studies can be used in a medical and science writing class to critically examine the assumptions of scientific discourse. An emerging, interdisciplinary field, disability studies draws on feminist, postmodern, and post‐colonial theory and extends their critiques to the medicalization of disability. Deconstructing the medical model of disability helps students understand how science is socially constructed. After conceptualizing disability studies, this essay discusses sample disability‐related classroom activities, readings, and writing assignments.
                        "
https/academic.microsoft.com/#/detail/2143430955,Points of reference in technical communication scholarship,Elizabeth Overman Smith,"
                            Identified in this article are 163 texts selected from a database of over 25,000 citations collected from five technical communication journals between 1988 and 1997. The texts—points of reference—represent the research, theory, and practice of technical communication.
                        "
https/academic.microsoft.com/#/detail/2146316281,The culture of distance education: Implementing an online graduate level course in audience analysis,Ann Hill Duin,"
                            This essay details the experience of designing, implementing, and evaluating an online course in audience analysis at the graduate level. Through a discussion of the culture of this online course, I describe how the educational culture of the Land Grant Mission flowed into our efforts to create a quality learning experience, and how the Web modules and asynchronous (listserv) and synchronous (MOO) conversations influenced communication and learning.
                        "
https/academic.microsoft.com/#/detail/2151956779,Layered Literacies: A Theoretical Frame for Technical Communication Pedagogy.,Kelli Cargile Cook,"
                            This article proposes a theoretical frame for technical communication peda- gogy based on six layered literacies: basic, rhetorical, social, technological, ethical, and critical. The layered literacies frame advocates diverse instruction in technical communication programs, ranging from the ancient art of rhetoric to the most contemporary of technologies, from basic reading and writing skills to ethical and critical situational analyses. The article also suggests how the frame can be applied to a program of study or individual course in order to establish teaching objectives; develop course and lesson activities; and assess pedagogical materials, students, and programs.
                        "
https/academic.microsoft.com/#/detail/2152835372,Web‐based training: An overview of training tools for the technical writing industry,"Margaret Driscoll, John E. Reid","
                            This article provides technical training managers with an overview of the range of Web‐based training solutions available to their organizations. The solutions range from individual drill and practice opportunities to live collaborative group learning. This article defines four broad categories and characterizes each. The most popular type, Web/computer based (W/CBT), is analyzed and four levels of W/CBT programs are presented. Included are tables summarizing considerations for selecting a development approach.
                        "
https/academic.microsoft.com/#/detail/2155763374,Visual metadiscourse: Designing the considerate text,Eric P. Kumpf,"
                            Visual metadiscourse can provide design criteria for authors when considering the needs and expectations of readers. The linguistic concept of metadiscourse is expanded from the textual realm to the visual realm, where authors have many necessary design considerations as they attempt to help readers navigate through and understand documents. These considerations, both textual and visual, also help construct the ethos of authors, as design features reveal awareness of visual literacy and of the communication context. Visual metadiscourse complements textual metadiscourse in emphasizing the necessity of rhetoric in technical communication.
                        "
https/academic.microsoft.com/#/detail/2157320428,Figures of Speech as Persuasive Strategies in Early Commercial Communication: The Use of Dominant Figures in the Raleigh Reports About Virginia in the 1580s,Michael G. Moran,"
                            During the mid-1580s Sir Walter Raleigh, operating under letters patent of Queen Elizabeth, supported two major voyages to establish an initial colony in Virginia. These two voyages produced three major commercial reports that evaluated the economic potential of the region for English colonists and merchants. The reports, written by Arthur Barlowe, Ralph Lane, and Thomas Hariot, represent the beginnings of American commercial communication in English. Using Kenneth Burke's idea of the four major tropes, this article develops the notion of the ""dominant figure""—a figure of speech that serves to focus a report's rhetorical power—to analyze the persuasive effects of these reports.
                        "
https/academic.microsoft.com/#/detail/2157761282,Teaching Business and Technical Writing in China: Confronting Assumptions and Practices at Home and Abroad,Jennie Dautermann,"
                            In light of growing interest in technical communication around the world, cross-cultural teaching opportunities may challenge basic assumptions about teaching and learning for both teachers and students. A faculty-development project in the People's Republic of China illustrates various ways facilities, educational practices, and worldviews from each side of the exchange require significant compromise. A negotiated, student-centered classroom environment may be a significant strategy for instruction in such settings.
                        "
https/academic.microsoft.com/#/detail/2165994656,Rhetoric of Science: Enriching the Discipline,Jeanne Fahnestock,"
                            The author discusses how pursuing a rhetoric of science has consequences for both our understanding of science and our practice of rhetorical analysis. From a rhetorical perspective, science becomes a persuasive enterprise continuous with other persuasive practices in a culture. And rhetoric itself requires enrichment in three areas to become a better instrument of analysis for scientific texts; it needs to incorporate early modern dialectic, a more flexible stylistics, and an appreciation of the role of visualization in scientific argument.
                        "
